Date,Batch_ID,Product,Supplier,Region,Shift,Production_Tons,Quality_Status,Defect_Type,Resolution_Days,Inspection_Score,Production_Cost_EUR
2025-09-01,BATCH-0759,Dog Food Standard,Supplier D,Galway,Day,23.06,Pass,No Defect,0,96.3,15198.76
2025-09-01,BATCH-0645,Dog Food Standard,Supplier B,Dublin,Night,17.89,Pass,No Defect,0,93.5,13014.95
2025-09-02,BATCH-0421,Dog Food Standard,Supplier H,Limerick,Day,14.38,Pass,No Defect,0,94.7,11434.69
2025-09-02,BATCH-0148,Dog Food Premium,Supplier A,Cork,Day,22.58,Pass,No Defect,0,87.9,22597.82
2025-09-02,BATCH-0937,Dog Food Premium,Supplier D,Dublin,Day,18.62,Fail,Microbiological,4,75.8,17405.18
2025-09-03,BATCH-0546,Dog Food Premium,Supplier A,Dublin,Night,21.18,Pass,No Defect,0,96.2,18693.21
2025-09-03,BATCH-0958,Cat Food Premium,Supplier D,Cork,Day,22.69,Pass,No Defect,0,88.2,25753.73
2025-09-03,BATCH-0258,Dog Food Premium,Supplier G,Dublin,Night,17.38,Pass,No Defect,0,83.6,15809.62
2025-09-03,BATCH-0914,Cat Food Standard,Supplier F,Limerick,Day,19.2,Pass,No Defect,0,85.6,17285.51
2025-09-03,BATCH-0449,Dog Food Premium,Supplier G,Dublin,Day,18.34,Pass,No Defect,0,90.8,17777.97
2025-09-04,BATCH-0017,Cat Food Standard,Supplier H,Dublin,Night,24.96,Pass,No Defect,0,97.6,19148.35
2025-09-04,BATCH-0223,Dog Food Premium,Supplier E,Cork,Day,20.98,Pass,No Defect,0,88.8,20901.5
2025-09-05,BATCH-0227,Dog Food Premium,Supplier G,Dublin,Day,16.11,Pass,No Defect,0,95.5,15212.57
2025-09-06,BATCH-0458,Dog Food Premium,Supplier C,Limerick,Day,17.87,Pass,No Defect,0,92.2,16418.63
2025-09-06,BATCH-0372,Livestock Feed,Supplier B,Dublin,Night,22.63,Pass,No Defect,0,97.2,14073.75
2025-09-06,BATCH-0257,Cat Food Standard,Supplier C,Dublin,Day,25.81,Fail,Packaging,4,87.3,20243.39
2025-09-06,BATCH-0094,Cat Food Standard,Supplier C,Limerick,Day,24.25,Pass,No Defect,0,92.6,20496.57
2025-09-06,BATCH-0041,Cat Food Premium,Supplier E,Galway,Night,11.9,Pass,No Defect,0,84.8,12017.19
2025-09-06,BATCH-0997,Cat Food Standard,Supplier F,Cork,Day,15.16,Fail,Composition,11,71.7,12548.07
2025-09-07,BATCH-0946,Cat Food Premium,Supplier F,Limerick,Day,20.5,Fail,Packaging,7,74.1,20316.74
2025-09-07,BATCH-0391,Dog Food Premium,Supplier I,Dublin,Day,21.58,Pass,No Defect,0,90.9,22251.8
2025-09-07,BATCH-0141,Cat Food Standard,Supplier D,Limerick,Night,10.12,Pass,No Defect,0,94.6,9194.96
2025-09-07,BATCH-0656,Livestock Feed,Supplier H,Limerick,Night,18.49,Pass,No Defect,0,92.1,10466.44
2025-09-07,BATCH-0950,Livestock Feed,Supplier I,Galway,Day,14.44,Pass,No Defect,0,96.4,9054.28
2025-09-08,BATCH-0743,Livestock Feed,Supplier I,Limerick,Day,13.75,Pass,No Defect,0,95.0,9189.88
2025-09-08,BATCH-0340,Cat Food Premium,Supplier E,Dublin,Night,22.58,Pass,No Defect,0,93.3,25163.21
2025-09-09,BATCH-0878,Livestock Feed,Supplier C,Limerick,Night,17.91,Pass,No Defect,0,88.4,10672.15
2025-09-09,BATCH-0185,Cat Food Standard,Supplier C,Cork,Day,19.04,Pass,No Defect,0,93.1,16917.79
2025-09-09,BATCH-0229,Cat Food Standard,Supplier B,Galway,Night,6.62,Fail,Microbiological,2,60.4,5484.34
2025-09-10,BATCH-0414,Dog Food Standard,Supplier D,Limerick,Night,10.79,Fail,Packaging,13,77.8,8755.44
2025-09-10,BATCH-0702,Dog Food Premium,Supplier B,Galway,Night,16.5,Pass,No Defect,0,88.5,16675.17
2025-09-10,BATCH-0731,Dog Food Premium,Supplier H,Galway,Day,24.07,Fail,Moisture,1,70.0,21804.47
2025-09-10,BATCH-0913,Livestock Feed,Supplier I,Limerick,Day,23.58,Pass,No Defect,0,89.7,13965.69
2025-09-10,BATCH-0445,Dog Food Standard,Supplier D,Cork,Day,22.02,Pass,No Defect,0,91.2,15716.9
2025-09-11,BATCH-0827,Dog Food Standard,Supplier H,Cork,Day,9.74,Pass,No Defect,0,92.2,7132.62
2025-09-11,BATCH-0036,Dog Food Standard,Supplier G,Dublin,Night,18.01,Pass,No Defect,0,96.4,14504.46
2025-09-11,BATCH-0927,Dog Food Standard,Supplier C,Dublin,Day,17.83,Pass,No Defect,0,95.1,14632.48
2025-09-12,BATCH-0613,Dog Food Premium,Supplier H,Limerick,Night,24.21,Pass,No Defect,0,95.8,24204.15
2025-09-12,BATCH-0545,Dog Food Standard,Supplier J,Limerick,Day,12.18,Pass,No Defect,0,97.8,9419.83
2025-09-12,BATCH-0010,Dog Food Standard,Supplier I,Galway,Day,18.75,Pass,No Defect,0,94.9,14122.4
2025-09-13,BATCH-0474,Livestock Feed,Supplier E,Dublin,Night,12.34,Fail,Moisture,13,82.7,8212.9
2025-09-15,BATCH-0970,Cat Food Premium,Supplier A,Dublin,Day,11.05,Pass,No Defect,0,92.1,12287.28
2025-09-15,BATCH-0191,Cat Food Premium,Supplier E,Limerick,Day,13.46,Pass,No Defect,0,92.9,13940.36
2025-09-15,BATCH-0800,Cat Food Standard,Supplier D,Limerick,Day,18.71,Fail,Composition,6,62.0,16022.52
2025-09-16,BATCH-0844,Livestock Feed,Supplier G,Dublin,Night,22.6,Pass,No Defect,0,90.6,15393.66
2025-09-16,BATCH-0598,Dog Food Standard,Supplier A,Limerick,Day,17.75,Pass,No Defect,0,93.7,14010.87
2025-09-16,BATCH-0858,Dog Food Premium,Supplier A,Dublin,Night,20.48,Pass,No Defect,0,93.7,19917.9
2025-09-16,BATCH-0205,Dog Food Premium,Supplier A,Cork,Day,11.5,Pass,No Defect,0,89.7,10303.86
2025-09-17,BATCH-0796,Dog Food Standard,Supplier J,Cork,Day,20.82,Pass,No Defect,0,94.7,15813.8
2025-09-17,BATCH-0057,Dog Food Standard,Supplier A,Galway,Day,15.87,Pass,No Defect,0,92.0,13275.7
2025-09-17,BATCH-0181,Cat Food Premium,Supplier H,Limerick,Day,29.44,Pass,No Defect,0,94.0,29067.93
2025-09-17,BATCH-0920,Cat Food Standard,Supplier G,Dublin,Day,11.76,Pass,No Defect,0,88.4,10233.45
2025-09-18,BATCH-0008,Livestock Feed,Supplier J,Dublin,Night,15.6,Pass,No Defect,0,95.0,9498.22
2025-09-18,BATCH-0630,Livestock Feed,Supplier I,Dublin,Day,10.15,Pass,No Defect,0,97.3,6640.55
2025-09-19,BATCH-0900,Dog Food Premium,Supplier E,Cork,Night,17.37,Pass,No Defect,0,96.3,18069.22
2025-09-20,BATCH-0438,Cat Food Standard,Supplier D,Dublin,Night,21.53,Pass,No Defect,0,92.5,17341.1
2025-09-20,BATCH-0220,Cat Food Premium,Supplier C,Limerick,Day,15.87,Pass,No Defect,0,84.7,16748.88
2025-09-21,BATCH-0365,Livestock Feed,Supplier E,Dublin,Day,14.27,Pass,No Defect,0,91.2,8696.05
2025-09-21,BATCH-0150,Dog Food Premium,Supplier F,Limerick,Day,17.85,Pass,No Defect,0,90.3,19638.65
2025-09-21,BATCH-0005,Dog Food Premium,Supplier A,Dublin,Day,23.97,Pass,No Defect,0,100.0,23805.05
2025-09-22,BATCH-0156,Dog Food Standard,Supplier J,Limerick,Night,18.45,Pass,No Defect,0,87.8,12714.2
2025-09-23,BATCH-0176,Cat Food Standard,Supplier I,Cork,Day,15.42,Pass,No Defect,0,94.2,13506.48
2025-09-23,BATCH-0112,Dog Food Premium,Supplier G,Cork,Night,12.97,Fail,Packaging,8,78.5,11892.78
2025-09-24,BATCH-0437,Cat Food Premium,Supplier F,Cork,Day,23.45,Pass,No Defect,0,98.8,23069.68
2025-09-24,BATCH-0597,Cat Food Standard,Supplier J,Dublin,Day,11.24,Pass,No Defect,0,88.2,8148.83
2025-09-25,BATCH-0234,Cat Food Premium,Supplier B,Cork,Day,17.68,Pass,No Defect,0,95.2,16949.96
2025-09-25,BATCH-0524,Dog Food Premium,Supplier J,Dublin,Day,18.38,Pass,No Defect,0,84.4,18149.23
2025-09-25,BATCH-0812,Cat Food Standard,Supplier I,Galway,Day,18.01,Pass,No Defect,0,94.9,16424.62
2025-09-26,BATCH-0616,Dog Food Premium,Supplier G,Dublin,Night,17.96,Fail,Labelling,13,85.8,17792.8
2025-09-26,BATCH-0824,Cat Food Standard,Supplier F,Galway,Day,23.45,Pass,No Defect,0,92.6,18425.34
2025-09-27,BATCH-0789,Cat Food Standard,Supplier A,Dublin,Night,11.66,Pass,No Defect,0,95.1,9628.62
2025-09-27,BATCH-0767,Cat Food Standard,Supplier B,Limerick,Night,19.34,Pass,No Defect,0,84.8,16008.06
2025-09-27,BATCH-0730,Cat Food Premium,Supplier F,Dublin,Day,9.33,Pass,No Defect,0,91.7,11346.41
2025-09-28,BATCH-0703,Dog Food Standard,Supplier J,Dublin,Night,11.19,Pass,No Defect,0,90.9,7506.06
2025-09-28,BATCH-0342,Cat Food Premium,Supplier E,Cork,Day,22.24,Fail,Moisture,2,74.4,20353.75
2025-09-28,BATCH-0832,Cat Food Standard,Supplier C,Cork,Day,15.45,Pass,No Defect,0,88.6,12319.41
2025-09-28,BATCH-0718,Dog Food Standard,Supplier D,Limerick,Night,18.84,Pass,No Defect,0,83.5,15632.22
2025-09-29,BATCH-0884,Dog Food Premium,Supplier I,Cork,Night,21.88,Pass,No Defect,0,88.4,21047.79
2025-09-29,BATCH-0807,Cat Food Standard,Supplier F,Limerick,Day,17.83,Pass,No Defect,0,89.7,14114.4
2025-09-30,BATCH-0130,Cat Food Premium,Supplier D,Cork,Day,18.64,Pass,No Defect,0,91.8,18810.31
2025-09-30,BATCH-0489,Dog Food Standard,Supplier G,Galway,Day,17.39,Pass,No Defect,0,95.2,12738.68
2025-10-01,BATCH-0646,Dog Food Premium,Supplier B,Dublin,Day,20.6,Pass,No Defect,0,93.4,18979.84
2025-10-02,BATCH-0691,Cat Food Premium,Supplier F,Limerick,Night,17.95,Pass,No Defect,0,88.5,18995.43
2025-10-02,BATCH-0033,Dog Food Standard,Supplier G,Dublin,Day,14.61,Pass,No Defect,0,99.1,9745.9
2025-10-02,BATCH-0231,Cat Food Standard,Supplier D,Limerick,Day,29.17,Pass,No Defect,0,94.3,22560.4
2025-10-03,BATCH-0435,Cat Food Standard,Supplier D,Cork,Night,12.93,Fail,Composition,13,90.7,10322.18
2025-10-04,BATCH-0757,Cat Food Standard,Supplier D,Dublin,Day,22.95,Pass,No Defect,0,92.1,18510.59
2025-10-05,BATCH-0368,Cat Food Premium,Supplier G,Galway,Day,25.56,Pass,No Defect,0,90.5,26660.27
2025-10-06,BATCH-0171,Dog Food Standard,Supplier H,Dublin,Night,12.22,Pass,No Defect,0,95.1,9113.74
2025-10-06,BATCH-0226,Cat Food Premium,Supplier F,Galway,Night,15.55,Pass,No Defect,0,90.7,16604.89
2025-10-07,BATCH-0651,Dog Food Premium,Supplier H,Limerick,Night,15.63,Pass,No Defect,0,94.5,14593.63
2025-10-07,BATCH-0653,Cat Food Standard,Supplier F,Dublin,Day,21.02,Pass,No Defect,0,94.7,16742.17
2025-10-07,BATCH-0007,Dog Food Standard,Supplier I,Dublin,Day,22.44,Fail,Packaging,1,78.7,18258.53
2025-10-07,BATCH-0256,Livestock Feed,Supplier B,Cork,Day,19.46,Pass,No Defect,0,92.7,13115.42
2025-10-07,BATCH-0403,Livestock Feed,Supplier I,Dublin,Night,25.15,Fail,Packaging,7,85.0,17802.86
2025-10-08,BATCH-0128,Cat Food Standard,Supplier B,Limerick,Day,19.35,Pass,No Defect,0,94.6,15599.9
2025-10-09,BATCH-0518,Cat Food Premium,Supplier D,Dublin,Day,12.65,Pass,No Defect,0,85.6,12080.51
2025-10-09,BATCH-0911,Livestock Feed,Supplier J,Limerick,Day,13.84,Pass,No Defect,0,91.9,8257.36
2025-10-10,BATCH-0413,Cat Food Premium,Supplier H,Limerick,Day,14.99,Pass,No Defect,0,91.6,16128.28
2025-10-10,BATCH-0195,Livestock Feed,Supplier C,Dublin,Day,22.26,Pass,No Defect,0,95.2,12654.13
2025-10-11,BATCH-0541,Cat Food Standard,Supplier E,Limerick,Day,17.74,Pass,No Defect,0,97.5,14377.59
2025-10-11,BATCH-0217,Cat Food Standard,Supplier B,Dublin,Day,33.97,Pass,No Defect,0,91.3,28464.32
2025-10-11,BATCH-0481,Cat Food Standard,Supplier F,Dublin,Day,20.95,Fail,Composition,7,79.9,17000.32
2025-10-11,BATCH-0507,Dog Food Premium,Supplier B,Cork,Day,16.1,Pass,No Defect,0,86.7,15081.11
2025-10-12,BATCH-0335,Dog Food Standard,Supplier G,Dublin,Night,26.72,Pass,No Defect,0,92.4,19856.67
2025-10-12,BATCH-0039,Dog Food Premium,Supplier B,Dublin,Day,25.85,Pass,No Defect,0,87.4,23588.2
2025-10-12,BATCH-0846,Dog Food Premium,Supplier F,Limerick,Day,18.56,Pass,No Defect,0,91.1,18640.01
2025-10-13,BATCH-0013,Livestock Feed,Supplier J,Dublin,Day,11.44,Pass,No Defect,0,95.4,6495.42
2025-10-13,BATCH-0091,Cat Food Standard,Supplier C,Dublin,Night,23.46,Pass,No Defect,0,81.4,20991.19
2025-10-13,BATCH-0611,Dog Food Premium,Supplier F,Cork,Day,16.42,Fail,Packaging,8,85.0,17004.37
2025-10-14,BATCH-0716,Livestock Feed,Supplier J,Limerick,Day,14.28,Pass,No Defect,0,90.8,8570.53
2025-10-14,BATCH-0307,Cat Food Standard,Supplier B,Galway,Day,21.96,Pass,No Defect,0,85.6,19285.79
2025-10-15,BATCH-0381,Dog Food Premium,Supplier A,Galway,Night,20.43,Pass,No Defect,0,92.9,18484.61
2025-10-15,BATCH-0756,Dog Food Premium,Supplier I,Dublin,Night,21.36,Pass,No Defect,0,93.9,22443.55
2025-10-16,BATCH-0608,Dog Food Standard,Supplier B,Dublin,Night,16.73,Pass,No Defect,0,91.3,12049.37
2025-10-16,BATCH-0081,Dog Food Premium,Supplier F,Galway,Day,13.26,Pass,No Defect,0,92.3,12374.69
2025-10-16,BATCH-0635,Cat Food Standard,Supplier A,Cork,Day,22.3,Pass,No Defect,0,100.0,17491.61
2025-10-16,BATCH-0132,Livestock Feed,Supplier I,Dublin,Day,17.98,Pass,No Defect,0,87.6,9897.96
2025-10-17,BATCH-0187,Dog Food Standard,Supplier F,Galway,Day,17.62,Fail,Packaging,3,69.2,14546.79
2025-10-17,BATCH-0158,Dog Food Premium,Supplier D,Dublin,Day,18.9,Pass,No Defect,0,94.2,20100.53
2025-10-18,BATCH-0831,Dog Food Standard,Supplier C,Dublin,Night,16.19,Pass,No Defect,0,93.9,12615.99
2025-10-18,BATCH-0499,Cat Food Standard,Supplier A,Limerick,Day,19.1,Pass,No Defect,0,91.2,17461.07
2025-10-19,BATCH-0771,Dog Food Premium,Supplier G,Dublin,Day,16.04,Pass,No Defect,0,98.0,15791.08
2025-10-19,BATCH-0343,Livestock Feed,Supplier D,Galway,Day,24.73,Pass,No Defect,0,90.8,13733.25
2025-10-19,BATCH-0671,Livestock Feed,Supplier A,Cork,Day,23.93,Pass,No Defect,0,94.1,13809.06
2025-10-19,BATCH-0706,Dog Food Standard,Supplier H,Limerick,Day,23.35,Pass,No Defect,0,86.7,17838.68
2025-10-20,BATCH-0578,Dog Food Standard,Supplier J,Dublin,Day,16.59,Pass,No Defect,0,90.7,12411.24
2025-10-20,BATCH-0113,Dog Food Premium,Supplier A,Limerick,Day,16.62,Pass,No Defect,0,88.2,16849.1
2025-10-20,BATCH-0200,Cat Food Standard,Supplier F,Galway,Day,23.83,Pass,No Defect,0,95.7,18721.33
2025-10-20,BATCH-0143,Livestock Feed,Supplier I,Dublin,Night,19.18,Pass,No Defect,0,83.1,10561.77
2025-10-20,BATCH-0988,Dog Food Standard,Supplier A,Cork,Day,15.49,Pass,No Defect,0,89.3,12868.04
2025-10-20,BATCH-0949,Livestock Feed,Supplier B,Galway,Night,21.37,Pass,No Defect,0,90.2,9677.95
2025-10-21,BATCH-0247,Livestock Feed,Supplier F,Limerick,Day,25.17,Fail,Packaging,6,71.9,16402.89
2025-10-21,BATCH-0625,Cat Food Standard,Supplier I,Dublin,Night,18.12,Pass,No Defect,0,89.8,15117.04
2025-10-22,BATCH-0103,Cat Food Premium,Supplier F,Cork,Day,21.5,Pass,No Defect,0,88.6,21832.43
2025-10-22,BATCH-0339,Dog Food Premium,Supplier J,Cork,Day,21.58,Pass,No Defect,0,96.4,22479.06
2025-10-22,BATCH-0114,Livestock Feed,Supplier H,Cork,Day,18.83,Pass,No Defect,0,85.9,12230.97
2025-10-23,BATCH-0402,Dog Food Premium,Supplier D,Cork,Day,10.43,Pass,No Defect,0,88.2,10422.65
2025-10-23,BATCH-0078,Dog Food Standard,Supplier H,Cork,Day,18.09,Pass,No Defect,0,95.8,15568.01
2025-10-23,BATCH-0934,Dog Food Premium,Supplier G,Cork,Night,24.5,Pass,No Defect,0,89.1,25421.65
2025-10-24,BATCH-0772,Cat Food Premium,Supplier A,Limerick,Night,19.44,Pass,No Defect,0,96.1,20295.98
2025-10-24,BATCH-0219,Cat Food Premium,Supplier E,Dublin,Day,22.78,Pass,No Defect,0,92.2,26679.71
2025-10-24,BATCH-0552,Dog Food Premium,Supplier E,Cork,Day,18.98,Pass,No Defect,0,91.2,20729.12
2025-10-25,BATCH-0263,Cat Food Premium,Supplier E,Cork,Night,20.57,Pass,No Defect,0,95.8,22493.41
2025-10-27,BATCH-0157,Cat Food Premium,Supplier G,Limerick,Night,19.96,Pass,No Defect,0,91.0,20731.78
2025-10-27,BATCH-0540,Dog Food Standard,Supplier E,Dublin,Day,26.52,Pass,No Defect,0,92.2,18200.69
2025-10-28,BATCH-0467,Cat Food Premium,Supplier G,Dublin,Night,17.84,Fail,Composition,2,59.3,19417.64
2025-10-28,BATCH-0805,Dog Food Standard,Supplier B,Limerick,Day,18.69,Pass,No Defect,0,92.4,12736.49
2025-10-28,BATCH-0064,Dog Food Standard,Supplier J,Galway,Day,18.89,Fail,Composition,15,55.7,14396.79
2025-10-29,BATCH-0291,Dog Food Standard,Supplier C,Dublin,Day,20.94,Pass,No Defect,0,90.3,13906.52
2025-10-29,BATCH-0501,Livestock Feed,Supplier G,Cork,Night,17.0,Pass,No Defect,0,97.0,9509.17
2025-10-29,BATCH-0084,Cat Food Premium,Supplier J,Cork,Day,18.55,Pass,No Defect,0,82.7,20285.28
2025-10-29,BATCH-0198,Cat Food Premium,Supplier B,Cork,Night,10.75,Pass,No Defect,0,88.6,10573.93
2025-10-30,BATCH-0685,Dog Food Premium,Supplier H,Dublin,Day,14.14,Pass,No Defect,0,90.0,14001.94
2025-10-30,BATCH-0145,Dog Food Standard,Supplier J,Dublin,Day,15.53,Pass,No Defect,0,96.0,10352.38
2025-10-30,BATCH-0990,Cat Food Standard,Supplier I,Cork,Night,26.34,Pass,No Defect,0,94.8,22816.43
2025-10-30,BATCH-0065,Dog Food Standard,Supplier F,Dublin,Night,18.64,Pass,No Defect,0,91.0,15135.88
2025-10-30,BATCH-0891,Cat Food Standard,Supplier J,Dublin,Night,20.2,Pass,No Defect,0,89.6,14663.41
2025-10-30,BATCH-0096,Cat Food Premium,Supplier J,Limerick,Day,24.23,Fail,Composition,5,72.5,22286.93
2025-10-31,BATCH-0120,Cat Food Standard,Supplier I,Limerick,Day,18.97,Pass,No Defect,0,90.1,15374.8
2025-10-31,BATCH-0566,Cat Food Standard,Supplier F,Dublin,Night,7.89,Fail,Composition,15,67.9,6421.85
2025-10-31,BATCH-0259,Dog Food Premium,Supplier D,Limerick,Day,14.73,Pass,No Defect,0,88.4,13908.95
2025-10-31,BATCH-0006,Dog Food Standard,Supplier G,Cork,Night,19.32,Pass,No Defect,0,95.5,16586.34
2025-10-31,BATCH-0519,Cat Food Premium,Supplier D,Limerick,Night,20.21,Pass,No Defect,0,95.1,19129.37
2025-11-01,BATCH-0784,Dog Food Standard,Supplier A,Galway,Day,11.86,Pass,No Defect,0,94.7,8592.85
2025-11-01,BATCH-0135,Livestock Feed,Supplier C,Limerick,Day,22.31,Pass,No Defect,0,85.9,15525.79
2025-11-02,BATCH-0058,Livestock Feed,Supplier F,Limerick,Day,15.18,Pass,No Defect,0,91.6,11724.36
2025-11-02,BATCH-0456,Dog Food Premium,Supplier A,Galway,Night,23.53,Pass,No Defect,0,95.3,24360.66
2025-11-02,BATCH-0648,Cat Food Standard,Supplier E,Dublin,Day,15.33,Pass,No Defect,0,93.1,12709.41
2025-11-02,BATCH-0746,Livestock Feed,Supplier I,Galway,Night,17.21,Pass,No Defect,0,92.0,9539.74
2025-11-02,BATCH-0947,Cat Food Standard,Supplier H,Dublin,Night,14.44,Pass,No Defect,0,90.6,11316.52
2025-11-03,BATCH-0737,Dog Food Standard,Supplier B,Dublin,Day,11.96,Pass,No Defect,0,97.6,8076.88
2025-11-03,BATCH-0792,Cat Food Premium,Supplier A,Dublin,Day,18.28,Pass,No Defect,0,92.4,18843.18
2025-11-03,BATCH-0857,Livestock Feed,Supplier F,Dublin,Night,11.07,Pass,No Defect,0,100.0,6882.84
2025-11-04,BATCH-0060,Cat Food Premium,Supplier A,Galway,Day,9.48,Pass,No Defect,0,100.0,9922.4
2025-11-05,BATCH-0872,Cat Food Standard,Supplier E,Dublin,Day,17.67,Fail,Moisture,8,66.2,14109.76
2025-11-05,BATCH-0129,Dog Food Premium,Supplier B,Galway,Day,20.46,Pass,No Defect,0,97.0,18785.49
2025-11-06,BATCH-0102,Cat Food Standard,Supplier C,Dublin,Night,24.71,Fail,Composition,11,66.1,18951.91
2025-11-06,BATCH-0161,Cat Food Premium,Supplier H,Cork,Day,20.01,Fail,Packaging,5,71.7,21610.36
2025-11-06,BATCH-0317,Cat Food Premium,Supplier D,Dublin,Day,18.39,Pass,No Defect,0,86.7,20979.6
2025-11-07,BATCH-0842,Cat Food Standard,Supplier B,Limerick,Day,28.18,Pass,No Defect,0,88.0,23713.26
2025-11-07,BATCH-0686,Dog Food Premium,Supplier D,Cork,Night,18.4,Pass,No Defect,0,90.6,16746.06
2025-11-07,BATCH-0919,Dog Food Premium,Supplier G,Dublin,Day,12.63,Pass,No Defect,0,90.8,13592.33
2025-11-07,BATCH-0866,Cat Food Standard,Supplier I,Dublin,Day,14.17,Pass,No Defect,0,94.3,11227.23
2025-11-08,BATCH-0341,Cat Food Standard,Supplier I,Limerick,Day,8.96,Pass,No Defect,0,93.1,8063.15
2025-11-09,BATCH-0207,Dog Food Premium,Supplier I,Dublin,Day,24.13,Pass,No Defect,0,95.1,23502.4
2025-11-09,BATCH-0607,Dog Food Premium,Supplier D,Cork,Day,17.25,Pass,No Defect,0,92.4,16380.1
2025-11-10,BATCH-0326,Cat Food Premium,Supplier B,Cork,Day,17.33,Pass,No Defect,0,90.8,15693.34
2025-11-10,BATCH-1000,Dog Food Premium,Supplier E,Limerick,Day,12.89,Pass,No Defect,0,90.1,11814.94
2025-11-10,BATCH-0623,Dog Food Premium,Supplier C,Galway,Day,21.24,Pass,No Defect,0,91.2,21210.71
2025-11-11,BATCH-0358,Cat Food Premium,Supplier E,Limerick,Day,21.46,Pass,No Defect,0,83.6,24589.78
2025-11-11,BATCH-0728,Dog Food Standard,Supplier B,Dublin,Day,18.33,Pass,No Defect,0,96.6,13055.97
2025-11-12,BATCH-0966,Livestock Feed,Supplier G,Dublin,Day,7.82,Pass,No Defect,0,80.7,5458.74
2025-11-12,BATCH-0274,Cat Food Premium,Supplier H,Galway,Day,17.16,Pass,No Defect,0,99.9,18223.39
2025-11-12,BATCH-0497,Dog Food Standard,Supplier F,Limerick,Night,18.67,Pass,No Defect,0,96.9,15610.31
2025-11-13,BATCH-0719,Dog Food Standard,Supplier D,Cork,Day,16.54,Pass,No Defect,0,89.5,11885.73
2025-11-14,BATCH-0106,Livestock Feed,Supplier C,Galway,Night,22.17,Pass,No Defect,0,91.1,14356.2
2025-11-14,BATCH-0985,Dog Food Premium,Supplier J,Limerick,Day,15.1,Pass,No Defect,0,100.0,17035.28
2025-11-14,BATCH-0683,Livestock Feed,Supplier D,Galway,Day,25.06,Pass,No Defect,0,92.9,17419.24
2025-11-14,BATCH-0346,Cat Food Standard,Supplier J,Galway,Day,14.0,Pass,No Defect,0,100.0,12745.39
2025-11-15,BATCH-0092,Dog Food Premium,Supplier H,Limerick,Night,22.17,Pass,No Defect,0,83.7,19962.04
2025-11-15,BATCH-0853,Cat Food Standard,Supplier A,Cork,Day,15.95,Pass,No Defect,0,95.4,12907.57
2025-11-15,BATCH-0327,Cat Food Premium,Supplier C,Galway,Night,18.19,Pass,No Defect,0,88.9,19845.29
2025-11-16,BATCH-0643,Dog Food Premium,Supplier F,Galway,Day,18.52,Fail,Microbiological,15,74.9,19837.1
2025-11-16,BATCH-0942,Dog Food Standard,Supplier B,Dublin,Night,18.37,Pass,No Defect,0,86.5,16768.79
2025-11-17,BATCH-0714,Livestock Feed,Supplier I,Dublin,Night,20.38,Pass,No Defect,0,93.5,10499.5
2025-11-17,BATCH-0246,Dog Food Premium,Supplier J,Limerick,Night,24.68,Pass,No Defect,0,89.4,23977.85
2025-11-17,BATCH-0959,Dog Food Premium,Supplier H,Cork,Day,28.53,Pass,No Defect,0,91.5,23308.31
2025-11-18,BATCH-0780,Cat Food Premium,Supplier F,Dublin,Night,19.59,Pass,No Defect,0,83.3,19811.86
2025-11-18,BATCH-0320,Dog Food Standard,Supplier B,Galway,Day,27.74,Pass,No Defect,0,91.6,20152.81
2025-11-19,BATCH-0119,Dog Food Standard,Supplier B,Cork,Night,18.32,Pass,No Defect,0,96.4,13222.07
2025-11-19,BATCH-0621,Dog Food Standard,Supplier I,Dublin,Day,21.66,Pass,No Defect,0,95.7,17803.51
2025-11-19,BATCH-0647,Dog Food Premium,Supplier H,Dublin,Day,20.08,Pass,No Defect,0,89.3,19345.85
2025-11-20,BATCH-0733,Cat Food Premium,Supplier I,Cork,Day,22.51,Pass,No Defect,0,93.5,21967.11
2025-11-20,BATCH-0085,Cat Food Standard,Supplier E,Galway,Day,27.43,Pass,No Defect,0,86.6,22795.24
2025-11-21,BATCH-0977,Cat Food Premium,Supplier A,Dublin,Day,16.46,Fail,Moisture,8,61.2,17839.29
2025-11-21,BATCH-0806,Dog Food Standard,Supplier C,Dublin,Day,23.76,Pass,No Defect,0,89.6,16322.07
2025-11-21,BATCH-0376,Dog Food Premium,Supplier I,Dublin,Day,30.65,Pass,No Defect,0,98.5,31185.31
2025-11-21,BATCH-0037,Cat Food Standard,Supplier H,Limerick,Night,20.66,Pass,No Defect,0,96.7,17869.79
2025-11-21,BATCH-0600,Dog Food Premium,Supplier F,Cork,Night,13.73,Pass,No Defect,0,100.0,13532.04
2025-11-21,BATCH-0747,Cat Food Premium,Supplier C,Cork,Day,22.94,Pass,No Defect,0,91.5,21169.53
2025-11-21,BATCH-0432,Dog Food Standard,Supplier I,Cork,Day,17.67,Pass,No Defect,0,96.8,13776.8
2025-11-22,BATCH-0321,Dog Food Standard,Supplier D,Dublin,Day,12.97,Pass,No Defect,0,91.5,8848.63
2025-11-23,BATCH-0875,Dog Food Premium,Supplier J,Dublin,Day,18.72,Pass,No Defect,0,98.8,15309.2
2025-11-23,BATCH-0401,Dog Food Standard,Supplier A,Cork,Night,19.5,Pass,No Defect,0,85.0,13994.44
2025-11-23,BATCH-0901,Cat Food Standard,Supplier E,Dublin,Day,11.42,Pass,No Defect,0,88.8,9336.72
